,exists,name,pp,flags,num,accuracy,basePower,category,priority,drain,secondary,target,type,contestType,desc,shortDesc,id,fullname,effectType,gen,isNonstandard,noCopy,affectsFainted,sourceEffect,critRatio,baseMoveType,secondaries,hasSheerForce,ignoreNegativeOffensive,ignorePositiveDefensive,ignoreOffensive,ignoreDefensive,ignoreImmunity,noPPBoosts,isZ,isMax,pressureTarget,nonGhostTarget,ignoreAbility,spreadHit,forceSTAB,noSketch,maxMove,zMove,kind,condition,volatileStatus,boosts,slotCondition,status,hasCrashDamage,selfdestruct,self,heal,sleepUsable,recoil,struggleRecoil,multihit,stallingMove,breaksProtect,pseudoWeather,sideCondition,noMetronome,forceSwitch,willCrit,realMove,ignoreEvasion,thawsTarget,terrain,selfSwitch,ohko,selfBoost,damage,onTry,weather,mindBlownRecoil,overrideDefensiveStat,stealsBoosts,multiaccuracy,overrideOffensiveStat,smartTarget,onDamagePriority,overrideOffensivePokemon,tracksTarget
789,True,Powder Snow,25,"{'protect': 1, 'mirror': 1}",181,100,40,Special,0,,"{'chance': 10, 'status': 'frz'}",allAdjacentFoes,Ice,Beautiful,Has a 10% chance to freeze the target.,10% chance to freeze the foe(s).,powdersnow,move: Powder Snow,Move,2,,False,False,,1,Ice,"[{'chance': 10, 'status': 'frz'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 90},{'basePower': 100},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,True,Present,15,"{'protect': 1, 'mirror': 1}",217,90,0,Physical,0,,,normal,Normal,Cute,"If this move is successful, it deals damage or heals the target. 40% chance for 40 power, 30% chance for 80 power, 10% chance for 120 power, and 20% chance to heal the target by 1/4 of its maximum HP, rounded down.","40, 80, 120 power, or heals target 1/4 max HP.",present,move: Present,Move,2,,False,False,,1,Normal,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 100},{'basePower': 100},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,True,Psybeam,20,"{'protect': 1, 'mirror': 1}",60,100,65,Special,0,,"{'chance': 10, 'volatileStatus': 'confusion'}",normal,Psychic,Beautiful,Has a 10% chance to confuse the target.,10% chance to confuse the target.,psybeam,move: Psybeam,Move,1,,False,False,,1,Psychic,"[{'chance': 10, 'volatileStatus': 'confusion'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 120},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,True,Psychic,10,"{'protect': 1, 'mirror': 1}",94,100,90,Special,0,,"{'chance': 10, 'boosts': {'spd': -1}}",normal,Psychic,Clever,Has a 10% chance to lower the target's Special Defense by 1 stage.,10% chance to lower the target's Sp. Def by 1.,psychic,move: Psychic,Move,1,,False,False,,1,Psychic,"[{'chance': 10, 'boosts': {'spd': -1}}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 175},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,True,Quick Attack,30,"{'contact': 1, 'protect': 1, 'mirror': 1}",98,100,40,Physical,1,,,normal,Normal,Cool,No additional effect.,Usually goes first.,quickattack,move: Quick Attack,Move,1,,False,False,,1,Normal,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 90},{'basePower': 100},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,True,Rain Dance,5,{},240,True,0,Status,0,,,all,Water,Beautiful,"For 5 turns, the weather becomes Rain Dance. The damage of Water-type attacks is multiplied by 1.5 and the damage of Fire-type attacks is multiplied by 0.5 during the effect. Fails if the current weather is Rain Dance.","For 5 turns, heavy rain powers Water moves.",raindance,move: Rain Dance,Move,2,,False,False,,1,Water,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'spe': 1}},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RainDance,,,,,,,,,
811,True,Razor Leaf,25,"{'protect': 1, 'mirror': 1, 'slicing': 1}",75,95,55,Special,0,,,allAdjacentFoes,Grass,Cool,Has a higher chance for a critical hit.,High critical hit ratio. Hits adjacent foes.,razorleaf,move: Razor Leaf,Move,1,,False,False,,2,Grass,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 110},{'basePower': 100},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,True,Rock Slide,10,"{'protect': 1, 'mirror': 1}",157,90,75,Physical,0,,"{'chance': 30, 'volatileStatus': 'flinch'}",allAdjacentFoes,Rock,Tough,Has a 30% chance to make the target flinch.,30% chance to make the foe(s) flinch.,rockslide,move: Rock Slide,Move,1,,False,False,,1,Rock,"[{'chance': 30, 'volatileStatus': 'flinch'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,True,Rock Throw,15,"{'protect': 1, 'mirror': 1}",88,90,50,Physical,0,,,normal,Rock,Tough,No additional effect.,No additional effect.,rockthrow,move: Rock Throw,Move,1,,False,False,,1,Rock,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 100},{'basePower': 100},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,True,Rollout,20,"{'contact': 1, 'protect': 1, 'mirror': 1, 'noparentalbond': 1, 'failinstruct': 1}",205,90,30,Physical,0,,,normal,Rock,Cute,"If this move is successful, the user is locked into this move and cannot make another move until it misses, 5 turns have passed, or the attack cannot be used. Power doubles with each successful hit of this move and doubles again if Defense Curl was used previously by the user. If this move is called by Sleep Talk, the move is used for one turn.",Power doubles with each hit. Repeats for 5 turns.,rollout,move: Rollout,Move,2,,False,False,,1,Rock,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 90},{'basePower': 100},Move,"{'duration': 1, 'onLockMove': 'rollout'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,True,Sand Attack,15,"{'protect': 1, 'reflectable': 1, 'mirror': 1}",28,100,0,Status,0,,,normal,Ground,Cute,Lowers the target's accuracy by 1 stage.,Lowers the target's accuracy by 1.,sandattack,move: Sand Attack,Move,1,,False,False,,1,Ground,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'evasion': 1}},Move,,,{'accuracy': -1},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,True,Sandstorm,10,{'wind': 1},201,True,0,Status,0,,,all,Rock,Tough,"For 5 turns, the weather becomes Sandstorm. At the end of each turn except the last, all active Pokemon lose 1/16 of their maximum HP, rounded down, unless they are a Ground, Rock, or Steel type, or have the Sand Veil Ability. Fails if the current weather is Sandstorm.","For 5 turns, a sandstorm rages.",sandstorm,move: Sandstorm,Move,2,,False,False,,1,Rock,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'spe': 1}},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sandstorm,,,,,,,,,
829,True,Scratch,35,"{'contact': 1, 'protect': 1, 'mirror': 1}",10,100,40,Physical,0,,,normal,Normal,Tough,No additional effect.,No additional effect.,scratch,move: Scratch,Move,1,,False,False,,1,Normal,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 90},{'basePower': 100},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,True,Seismic Toss,20,"{'contact': 1, 'protect': 1, 'mirror': 1, 'nonsky': 1}",69,100,0,Physical,0,,,normal,Fighting,Tough,Deals damage to the target equal to the user's level.,Does damage equal to the user's level.,seismictoss,move: Seismic Toss,Move,1,,False,False,,1,Fighting,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 75},{'basePower': 100},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,level,,,,,,,,,,,
832,True,Self-Destruct,5,"{'protect': 1, 'mirror': 1, 'noparentalbond': 1}",120,100,200,Physical,0,,,allAdjacent,Normal,Beautiful,The user faints after using this move. The target's Defense is halved during damage calculation. This move is prevented from executing if any active Pokemon has the Damp Ability.,Target's Def halved during damage. User faints.,selfdestruct,move: Self-Destruct,Move,1,,False,False,,1,Normal,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 150},{'basePower': 200},Move,,,,,,,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,True,Shadow Ball,15,"{'bullet': 1, 'protect': 1, 'mirror': 1}",247,100,80,Physical,0,,"{'chance': 20, 'boosts': {'spd': -1}}",normal,Ghost,Clever,Has a 20% chance to lower the target's Special Defense by 1 stage.,20% chance to lower the target's Sp. Def by 1.,shadowball,move: Shadow Ball,Move,2,,False,False,,1,Ghost,"[{'chance': 20, 'boosts': {'spd': -1}}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 160},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,True,Shadow Punch,20,"{'contact': 1, 'protect': 1, 'mirror': 1, 'punch': 1}",325,True,60,Physical,0,,,normal,Ghost,Clever,This move does not check accuracy.,This move does not check accuracy.,shadowpunch,move: Shadow Punch,Move,3,,False,False,,1,Ghost,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 110},{'basePower': 120},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,True,Shadow Strike,10,"{'contact': 1, 'protect': 1, 'mirror': 1}",0,95,80,Physical,0,,"{'chance': 50, 'boosts': {'def': -1}}",normal,Ghost,Clever,Has a 50% chance to lower the target's Defense by 1 stage.,50% chance to lower the target's Defense by 1.,shadowstrike,move: Shadow Strike,Move,0,CAP,False,False,,1,Ghost,"[{'chance': 50, 'boosts': {'def': -1}}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 160},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,True,Shock Wave,20,"{'protect': 1, 'mirror': 1}",351,True,60,Special,0,,,normal,Electric,Cool,This move does not check accuracy.,This move does not check accuracy.,shockwave,move: Shock Wave,Move,3,,False,False,,1,Electric,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 110},{'basePower': 120},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,True,Sky Attack,5,"{'charge': 1, 'protect': 1, 'mirror': 1, 'distance': 1, 'nosleeptalk': 1, 'failinstruct': 1}",143,90,140,Physical,0,,"{'chance': 30, 'volatileStatus': 'flinch'}",any,Flying,Cool,Has a 30% chance to make the target flinch and a higher chance for a critical hit. This attack charges on the first turn and executes on the second.,"Charges, then hits turn 2. 30% flinch. High crit.",skyattack,move: Sky Attack,Move,1,,False,False,,2,Flying,"[{'chance': 30, 'volatileStatus': 'flinch'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 140},{'basePower': 200},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,True,Slam,20,"{'contact': 1, 'protect': 1, 'mirror': 1, 'nonsky': 1}",21,75,80,Physical,0,,,normal,Normal,Tough,No additional effect.,No additional effect.,slam,move: Slam,Move,1,,False,False,,1,Normal,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 160},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,True,Slash,20,"{'contact': 1, 'protect': 1, 'mirror': 1, 'slicing': 1}",163,100,70,Physical,0,,,normal,Normal,Cool,Has a higher chance for a critical hit.,High critical hit ratio.,slash,move: Slash,Move,1,,False,False,,2,Normal,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,True,Sludge,20,"{'protect': 1, 'mirror': 1}",124,100,65,Physical,0,,"{'chance': 30, 'status': 'psn'}",normal,Poison,Tough,Has a 30% chance to poison the target.,30% chance to poison the target.,sludge,move: Sludge,Move,1,,False,False,,1,Poison,"[{'chance': 30, 'status': 'psn'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 85},{'basePower': 120},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,True,Sludge Bomb,10,"{'bullet': 1, 'protect': 1, 'mirror': 1}",188,100,90,Physical,0,,"{'chance': 30, 'status': 'psn'}",normal,Poison,Tough,Has a 30% chance to poison the target.,30% chance to poison the target.,sludgebomb,move: Sludge Bomb,Move,2,,False,False,,1,Poison,"[{'chance': 30, 'status': 'psn'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 90},{'basePower': 175},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,True,Smokescreen,20,"{'protect': 1, 'reflectable': 1, 'mirror': 1}",108,100,0,Status,0,,,normal,Normal,Clever,Lowers the target's accuracy by 1 stage.,Lowers the target's accuracy by 1.,smokescreen,move: Smokescreen,Move,1,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'evasion': 1}},Move,,,{'accuracy': -1},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,True,Solar Beam,10,"{'charge': 1, 'protect': 1, 'mirror': 1, 'nosleeptalk': 1, 'failinstruct': 1}",76,100,120,Special,0,,,normal,Grass,Cool,"This attack charges on the first turn and executes on the second. Damage is halved if the weather is Hail, Rain Dance, or Sandstorm. If the weather is Sunny Day, the move completes in one turn.",Charges turn 1. Hits turn 2. No charge in sunlight.,solarbeam,move: Solar Beam,Move,1,,False,False,,1,Grass,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 140},{'basePower': 190},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,True,Spark,20,"{'contact': 1, 'protect': 1, 'mirror': 1}",209,100,65,Special,0,,"{'chance': 30, 'status': 'par'}",normal,Electric,Cool,Has a 30% chance to paralyze the target.,30% chance to paralyze the target.,spark,move: Spark,Move,2,,False,False,,1,Electric,"[{'chance': 30, 'status': 'par'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 120},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,True,Spit Up,10,{'protect': 1},255,100,0,Physical,0,,,normal,Normal,Tough,"Damage is multiplied by the user's Stockpile count. This move does not apply damage variance and cannot be a critical hit. Fails if the user's Stockpile count is 0. Unless this move misses, the user's Stockpile count resets to 0.",More power with more uses of Stockpile.,spitup,move: Spit Up,Move,3,,False,False,,1,Normal,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 100},{'basePower': 100},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,True,Splash,40,{'gravity': 1},150,True,0,Status,0,,,self,Normal,Cute,No competitive use.,No competitive use.,splash,move: Splash,Move,1,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'atk': 3}},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,True,Steel Wing,25,"{'contact': 1, 'protect': 1, 'mirror': 1}",211,90,70,Physical,0,,"{'chance': 10, 'self': {'boosts': {'def': 1}}}",normal,Steel,Cool,Has a 10% chance to raise the user's Defense by 1 stage.,10% chance to raise the user's Defense by 1.,steelwing,move: Steel Wing,Move,2,,False,False,,1,Steel,"[{'chance': 10, 'self': {'boosts': {'def': 1}}}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,True,Stomp,20,"{'contact': 1, 'protect': 1, 'mirror': 1, 'nonsky': 1}",23,100,65,Physical,0,,"{'chance': 30, 'volatileStatus': 'flinch'}",normal,Normal,Tough,Has a 30% chance to make the target flinch. Damage doubles if the target has used Minimize while active.,30% chance to make the target flinch.,stomp,move: Stomp,Move,1,,False,False,,1,Normal,"[{'chance': 30, 'volatileStatus': 'flinch'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 120},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,True,Strength,15,"{'contact': 1, 'protect': 1, 'mirror': 1}",70,100,80,Physical,0,,,normal,Normal,Tough,No additional effect.,No additional effect.,strength,move: Strength,Move,1,,False,False,,1,Normal,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 160},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,True,Sunny Day,5,{},241,True,0,Status,0,,,all,Fire,Beautiful,"For 5 turns, the weather becomes Sunny Day. The damage of Fire-type attacks is multiplied by 1.5 and the damage of Water-type attacks is multiplied by 0.5 during the effect. Fails if the current weather is Sunny Day.","For 5 turns, intense sunlight powers Fire moves.",sunnyday,move: Sunny Day,Move,2,,False,False,,1,Fire,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'spe': 1}},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunnyday,,,,,,,,,
886,True,Super Fang,10,"{'contact': 1, 'protect': 1, 'mirror': 1}",162,90,0,Physical,0,,,normal,Normal,Tough,"Deals damage to the target equal to half of its current HP, rounded down, but not less than 1 HP.",Does damage equal to 1/2 target's current HP.,superfang,move: Super Fang,Move,1,,False,False,,1,Normal,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 100},{'basePower': 100},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,True,Superpower,5,"{'contact': 1, 'protect': 1, 'mirror': 1}",276,100,120,Physical,0,,,normal,Fighting,Tough,Lowers the user's Attack and Defense by 1 stage.,Lowers the user's Attack and Defense by 1.,superpower,move: Superpower,Move,3,,False,False,,1,Fighting,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 95},{'basePower': 190},Move,,,,,,,,"{'boosts': {'atk': -1, 'def': -1}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,True,Swift,20,"{'protect': 1, 'mirror': 1}",129,True,60,Physical,0,,,allAdjacentFoes,Normal,Cool,This move does not check accuracy.,This move does not check accuracy. Hits foes.,swift,move: Swift,Move,1,,False,False,,1,Normal,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 110},{'basePower': 120},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,True,Tail Whip,30,"{'protect': 1, 'reflectable': 1, 'mirror': 1}",39,100,0,Status,0,,,allAdjacentFoes,Normal,Cute,Lowers the target's Defense by 1 stage.,Lowers the foe(s) Defense by 1.,tailwhip,move: Tail Whip,Move,1,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'atk': 1}},Move,,,{'def': -1},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,True,Take Down,20,"{'contact': 1, 'protect': 1, 'mirror': 1}",36,85,90,Physical,0,,,normal,Normal,Tough,"If the target lost HP, the user takes recoil damage equal to 1/4 the HP lost by the target, rounded down, but not less than 1 HP.",Has 1/4 recoil.,takedown,move: Take Down,Move,1,,False,False,,1,Normal,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 175},Move,,,,,,,,,,,"[1, 4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,True,Thunder Punch,15,"{'contact': 1, 'protect': 1, 'mirror': 1, 'punch': 1}",9,100,75,Special,0,,"{'chance': 10, 'status': 'par'}",normal,Electric,Cool,Has a 10% chance to paralyze the target.,10% chance to paralyze the target.,thunderpunch,move: Thunder Punch,Move,1,,False,False,,1,Electric,"[{'chance': 10, 'status': 'par'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,True,Thunder Shock,30,"{'protect': 1, 'mirror': 1}",84,100,40,Special,0,,"{'chance': 10, 'status': 'par'}",normal,Electric,Cool,Has a 10% chance to paralyze the target.,10% chance to paralyze the target.,thundershock,move: Thunder Shock,Move,1,,False,False,,1,Electric,"[{'chance': 10, 'status': 'par'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 90},{'basePower': 100},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
